DistrictCode,DistrictName,SchoolCode,SchoolName,term,StateCourseCode,courseTitle,letterGrade,count,CS_Courses
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM1,10157,AP Computer Science A,A-,2,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM1,10157,AP Computer Science A,A ,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM1,10157,COMPUTER SCI,A-,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM1,10157,COMPUTER SCI,B ,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM2,10157,AP Computer Science A,A-,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM2,10157,AP Computer Science A,A ,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM2,10157,AP Computer Science A,B ,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM2,10157,COMPUTER SCI,A ,1,yes
1109,Washtucna School District,3075,Washtucna Elementary/High School,SEM2,10157,COMPUTER SCI,B ,1,yes
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,A-,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,A ,10,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,B-,2,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,B ,5,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,B+,2,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,C-,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,C ,2,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,C+,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,D ,2,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,D+,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,F ,3,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APP C/D,W ,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,A-,14,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,A ,36,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,B-,2,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,B ,6,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,B+,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,C-,10,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,C ,4,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,C+,2,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,D ,10,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,D+,1,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,F ,8,no
1147,Othello School District,3015,Othello High School,SEM1,10004,COMP APPLI I,W ,3,no
1147,Othello School District,3015,Othello High School,SEM1,10201,GRAPHIC DESIGN,A ,13,yes
1147,Othello School District,3015,Othello High School,SEM1,10201,GRAPHIC DESIGN,B ,6,yes
1147,Othello School District,3015,Othello High School,SEM1,10201,GRAPHIC DESIGN,C-,2,yes
1147,Othello School District,3015,Othello High School,SEM1,10201,GRAPHIC DESIGN,C ,1,yes
1147,Othello School District,3015,Othello High School,SEM1,10201,GRAPHIC DESIGN,D ,1,yes
1147,Othello School District,3015,Othello High School,SEM1,10201,GRAPHIC DESIGN,F ,1,yes
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,A-,1,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,A ,19,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,B ,10,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,B+,1,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,C-,3,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,C ,1,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,C+,2,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,D ,4,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,D+,6,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,F ,12,no
1147,Othello School District,3015,Othello High School,SEM2,10004,COMP APPLI I,W ,1,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,A-,3,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,A ,20,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,B-,6,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,B ,5,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,B+,2,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,C-,3,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,C ,3,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,C+,1,no
1147,Othello School District,3015,Othello High School,SEM2,10005,COMP APPLI II,D ,2,no
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,A-,7,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,A ,25,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,B-,2,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,B ,5,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,B+,4,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,C ,5,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,C+,5,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,D ,2,yes
1147,Othello School District,3015,Othello High School,SEM2,10201,GRAPHIC DESIGN,D+,3,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM1,10201,PHOTOGRAPHY,A ,2,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM1,10003,TECHNOLOGY 1A,A-,2,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM1,10003,TECHNOLOGY 1A,A ,6,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM1,10003,TECHNOLOGY 1A,B-,1,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM1,10003,TECHNOLOGY 1A,C ,1,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM1,10003,TECHNOLOGY 1A,F ,1,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10201,PHOTOGRAPHY,A ,2,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10201,PHOTOGRAPHY,C ,1,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10201,WEB DESIGN B,A ,2,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10201,WEB DESIGN B,B-,2,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10201,WEB DESIGN B,C-,1,yes
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10003,TECHNOLOGY 1B,A-,2,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10003,TECHNOLOGY 1B,A ,4,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10003,TECHNOLOGY 1B,B-,1,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10003,TECHNOLOGY 1B,C-,2,no
1158,Lind School District,2903,Lind-Ritzville High School,SEM2,10003,TECHNOLOGY 1B,F ,2,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10201,PHOTOGRAPHY A,A-,3,yes
1160,Ritzville School District,2132,Ritzville High School,SEM1,10201,PHOTOGRAPHY A,A ,6,yes
1160,Ritzville School District,2132,Ritzville High School,SEM1,10201,PHOTOGRAPHY A,C ,1,yes
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,A-,8,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,A ,5,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,B-,1,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,B+,3,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,C-,1,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,C+,1,no
1160,Ritzville School District,2132,Ritzville High School,SEM1,10003,TECHNOLOGY 1A,F ,3,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,PHOTOGRAPHY B,A ,7,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,PHOTOGRAPHY B,B+,1,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,PHOTOGRAPHY B,D ,1,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,WEB DESIGN B,A-,2,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,WEB DESIGN B,A ,2,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,WEB DESIGN B,B ,1,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,WEB DESIGN B,B+,2,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,WEB DESIGN B,D ,1,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10201,WEB DESIGN B,D+,1,yes
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,A-,3,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,A ,4,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,B ,2,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,B+,1,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,C-,2,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,C ,1,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,C+,3,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,D ,4,no
1160,Ritzville School District,2132,Ritzville High School,SEM2,10003,TECHNOLOGY 1B,D+,2,no
2250,Clarkston School District,1617,Educational Opportunity Center,SIXWKT5,10005,EOC DIGI TOOLS,A ,1,no
2250,Clarkston School District,1617,Educational Opportunity Center,SIXWKT6,10005,EOC DIGI TOOLS,B-,1,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,A-,4,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,A ,15,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,B-,4,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,B ,6,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,B+,2,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,C-,2,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,C ,4,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,C+,4,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,D ,5,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,D+,3,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,F ,8,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10011,INTRO COMP SCI,W ,2,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,A-,1,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,A ,45,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,B-,1,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,B ,6,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,B+,1,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,C-,6,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,C ,1,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,C+,1,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,D ,16,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,F ,15,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,P ,7,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM1,10005,MICRO COMP APPL,W ,2,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,A-,5,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,A ,36,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,B-,3,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,B ,8,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,B+,3,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,C-,7,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,C ,6,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,C+,3,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,D ,11,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,D+,6,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,F ,7,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,P ,6,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10005,MICRO COMP APPL,W ,5,no
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,A-,2,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,A ,16,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,B-,5,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,B ,1,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,B+,3,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,C-,5,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,C+,1,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,D ,4,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,D+,3,yes
2250,Clarkston School District,2299,Charles Francis Adams High School,SEM2,10152,INTRO COMP PROG,F ,6,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10004,COMP APPLICATIO,A ,6,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10004,COMP APPLICATIO,B-,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10004,COMP APPLICATIO,B ,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10004,COMP APPLICATIO,C-,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10004,COMP APPLICATIO,C+,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,AP Computer Science Principles,A ,2,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,A-,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,A ,3,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,B-,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,B+,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,C ,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,C+,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,D ,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,10151,CSS ENGINEERING,D+,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10004,COMP APPLICATIO,A-,2,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10004,COMP APPLICATIO,A ,5,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10004,COMP APPLICATIO,B-,2,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10004,COMP APPLICATIO,B+,2,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10004,COMP APPLICATIO,C ,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10004,COMP APPLICATIO,W ,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10151,AP Computer Science Principles,A ,2,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10151,CSS ENGINEERING,A-,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10151,CSS ENGINEERING,A ,4,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10151,CSS ENGINEERING,B-,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10151,CSS ENGINEERING,B ,1,no
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,10151,CSS ENGINEERING,C+,3,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10004,VC  Computer Applications 2,D+,1,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,A-,1,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,A ,2,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,B-,2,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,B ,2,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,B+,2,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,C+,2,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,10005,VC  Computer Applications 1,F ,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,10005,VC  Computer Applications 1,A ,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,10005,VC  Computer Applications 1,B-,2,no
3017,Kennewick School District,1884,Legacy High School,Q1,10005,VC  Computer Applications 1,D ,2,no
3017,Kennewick School District,1884,Legacy High School,Q1,10005,VC  Computer Applications 1,D+,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,10005,VC  Computer Applications 1,F ,9,no
3017,Kennewick School District,1884,Legacy High School,Q2,10004,VC  Computer Applications 2,C-,3,no
3017,Kennewick School District,1884,Legacy High School,Q2,10004,VC  Computer Applications 2,C ,2,no
3017,Kennewick School District,1884,Legacy High School,Q2,10004,VC  Computer Applications 2,D+,1,no
3017,Kennewick School District,1884,Legacy High School,Q2,10004,VC  Computer Applications 2,F ,10,no
3017,Kennewick School District,1884,Legacy High School,Q3,10004,VC  Computer Applications 2,A-,1,no
3017,Kennewick School District,1884,Legacy High School,Q3,10004,VC  Computer Applications 2,NC,11,no
3017,Kennewick School District,1884,Legacy High School,Q3,10005,VC  Computer Applications 1,B-,2,no
3017,Kennewick School District,1884,Legacy High School,Q3,10005,VC  Computer Applications 1,D+,1,no
3017,Kennewick School District,1884,Legacy High School,Q3,10005,VC  Computer Applications 1,F ,9,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,A-,2,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,A ,4,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,B ,5,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,B+,1,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,C+,2,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,D ,1,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,D+,1,no
3017,Kennewick School District,1884,Legacy High School,Q4,10004,VC  Computer Applications 2,F ,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),A-,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),A ,10,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),B-,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),B ,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),B+,1,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),D ,1,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10004,VC  Computer Apps 1 (0 Period),F ,1,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,A-,30,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,A ,129,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,B-,22,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,B ,32,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,B+,14,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,C-,19,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,C ,23,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,C+,14,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,D ,41,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,D+,11,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,F ,33,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,NC,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10005,VC  Computer Applications 1,S ,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,A ,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,B-,3,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,B ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,B+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,C ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,C+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,D ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 3,D+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 5,A-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 5,A ,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 5,C ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 5,C+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Computer Science 7,A ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,A-,3,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,A ,23,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,B-,8,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,B ,8,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,B+,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,C-,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,C ,10,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,C+,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,D ,19,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,D+,10,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10152,VC  Principles of Computer Science 1,F ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,A-,6,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,A ,13,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,B-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,C-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,C ,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,D ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Multimedia Design 1,F ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Web Page Design 1,A-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Web Page Design 1,A ,8,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Web Page Design 1,B+,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10201,VC  Web Page Design 1,C-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10157,VC  Technical Math For the Trades 1,A-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10157,VC  Technical Math For the Trades 1,B-,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10157,VC  Technical Math For the Trades 1,B ,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10157,VC  Technical Math For the Trades 1,B+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10157,VC  Technical Math For the Trades 1,C+,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,10157,VC  Technical Math For the Trades 1,F ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,10004,VC  Computer Applications 2,A-,37,no
