DistrictCode,DistrictName,SchoolCode,SchoolName,term,cipcode,courseTitle,letterGrade,count,cs_course
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,110201,AP Computer Science Principles,A ,3,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,110201,CSS ENGINEERING,A-,1,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,110201,CSS ENGINEERING,A ,3,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM1,110201,CSS ENGINEERING,D ,1,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,110201,AP Computer Science Principles,A ,3,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,110201,CSS ENGINEERING,A-,1,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,110201,CSS ENGINEERING,A ,1,yes
2420,Asotin-Anatone School District,2434,Asotin Jr Sr High,SEM2,110201,CSS ENGINEERING,B-,2,yes
3017,Kennewick School District,1941,Mid-Columbia Parent Partnership,SEM1,110201,TT  Computer Science/Cyber Security 1,A ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,A-,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,B-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,B+,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,C ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,C+,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,Computer Science,F ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,TT  Computer Science/Cyber Security 1,A-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,TT  Computer Science/Cyber Security 1,A ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,A-,3,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,A ,12,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,B-,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,B ,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,B+,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,C-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,C ,8,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,C+,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,D ,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,D+,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 1,F ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 3,A ,8,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 3,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 3,B+,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 3,C ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 3,D+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 5,A ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 5,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM1,110201,VC  Computer Science 7,A ,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,TT  Computer Science/Cyber Security 2,A ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,TT  Computer Science/Cyber Security 2,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,A-,5,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,A ,4,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,B+,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,C-,6,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,C ,6,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,C+,7,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,D ,9,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,D+,3,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 2,F ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 4,A-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 4,A ,8,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 4,B-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 4,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 4,C-,2,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 4,C ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 6,A-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 6,A ,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 6,B-,1,yes
3017,Kennewick School District,2826,Kennewick High School,SEM2,110201,VC  Computer Science 8,A ,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,A-,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,B-,1,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,B ,1,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,B+,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,C ,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,C+,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI1,110201,Computer Science,F ,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI2,110201,Computer Science,B-,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI2,110201,Computer Science,C ,2,yes
3017,Kennewick School District,2826,Kennewick High School,TRI2,110201,Computer Science,C+,4,yes
3017,Kennewick School District,2826,Kennewick High School,TRI2,110201,Computer Science,F ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,A-,4,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,A ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,B-,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,B ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,B+,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,C ,4,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,Computer Science,C+,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,TT  Computer Science/Cyber Security 1,A-,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,TT  Computer Science/Cyber Security 1,A ,3,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  AP Computer Science A1,A ,9,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  AP Computer Science A1,B-,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  AP Computer Science A1,C ,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  AP Computer Science A1,D ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,A-,3,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,A ,22,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,B-,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,B ,5,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,B+,4,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,C-,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,C ,3,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,D ,3,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM1,110201,VC  Computer Science 1,F ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,TT  Computer Science/Cyber Security 2,A ,3,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,TT  Computer Science/Cyber Security 2,C+,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  AP Computer Science A2,A ,9,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  AP Computer Science A2,B-,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  AP Computer Science A2,C ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  AP Computer Science A2,D+,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  AP Computer Science A2,W ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,A-,4,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,A ,15,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,B-,4,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,B ,5,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,B+,3,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,C-,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,C ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,D ,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,D+,1,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,F ,2,yes
3017,Kennewick School District,3731,Kamiakin High School,SEM2,110201,VC  Computer Science 2,W ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,A-,4,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,A ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,B-,2,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,B ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,B+,2,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,C ,4,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI1,110201,Computer Science,C+,2,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,A-,3,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,A ,1,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,B-,3,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,B ,2,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,B+,3,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,C ,5,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,C+,2,yes
3017,Kennewick School District,3731,Kamiakin High School,TRI2,110201,Computer Science,F ,2,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 1,A-,7,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 1,A ,13,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 1,C-,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 1,C ,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 1,C+,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 3,A-,3,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 3,A ,3,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM1,110201,TT  Computer Science/Cyber Security 3,C ,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 2,A-,4,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 2,A ,8,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 2,B ,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 2,B+,2,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 2,C-,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 2,D ,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 4,A-,1,yes
3017,Kennewick School District,4118,Tri-Tech Skills Center,SEM2,110201,TT  Computer Science/Cyber Security 4,A ,4,yes
3017,Kennewick School District,4484,Southridge High School,ALLYR,110201,VC  Computer Science 1,W ,1,yes
3017,Kennewick School District,4484,Southridge High School,ALLYR,110201,VC  Computer Science 2,W ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,Computer Science,A ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,Computer Science,B-,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,Computer Science,B ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,Computer Science,C ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,Computer Science,C+,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,Computer Science,F ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,A-,3,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,A ,4,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,B-,3,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,B ,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,B+,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,C-,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,C ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,C+,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,D ,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 1,F ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM1,110201,VC  Computer Science 3,A ,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,TT  Computer Science/Cyber Security 2,A-,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,TT  Computer Science/Cyber Security 2,A ,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 2,A-,6,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 2,A ,4,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 2,B-,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 2,B ,2,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 2,B+,4,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 4,A-,1,yes
3017,Kennewick School District,4484,Southridge High School,SEM2,110201,VC  Computer Science 4,A ,1,yes
3017,Kennewick School District,4484,Southridge High School,TRI1,110201,Computer Science,A ,1,yes
3017,Kennewick School District,4484,Southridge High School,TRI1,110201,Computer Science,B-,2,yes
3017,Kennewick School District,4484,Southridge High School,TRI1,110201,Computer Science,B ,1,yes
3017,Kennewick School District,4484,Southridge High School,TRI1,110201,Computer Science,C ,1,yes
3017,Kennewick School District,4484,Southridge High School,TRI1,110201,Computer Science,C+,2,yes
3017,Kennewick School District,4484,Southridge High School,TRI1,110201,Computer Science,F ,1,yes
3017,Kennewick School District,4484,Southridge High School,TRI2,110201,Computer Science,B ,2,yes
3017,Kennewick School District,4484,Southridge High School,TRI2,110201,Computer Science,B+,2,yes
3017,Kennewick School District,4484,Southridge High School,TRI2,110201,Computer Science,C+,6,yes
3017,Kennewick School District,4484,Southridge High School,TRI2,110201,Computer Science,F ,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,AP Computer Science A,A-,2,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,AP Computer Science A,A ,4,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,AP Computer Science A,B-,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,AP Computer Science A,B+,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,AP Computer Science A,C ,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,AP Computer Science A,C+,2,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,A-,7,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,A ,8,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,B-,6,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,B ,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,B+,2,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,C-,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,C+,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,D ,2,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,F ,1,yes
3400,Richland School District,3833,Hanford High School,SEM1,110201,Introduction to Computer Science,W ,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,AP Computer Science A,A-,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,AP Computer Science A,A ,5,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,AP Computer Science A,B-,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,AP Computer Science A,C ,2,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,A-,4,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,A ,12,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,B-,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,B ,3,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,B+,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,C-,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,C ,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,C+,1,yes
3400,Richland School District,3833,Hanford High School,SEM2,110201,Introduction to Computer Science,F ,1,yes
4019,Manson School District,2623,Manson High School,TRI3,110801,COMPUTER SCI II,A ,11,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,A-,1,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,A ,2,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,B ,3,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,C ,1,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,C+,1,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,D ,2,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI I,F ,1,yes
4228,Cascade School District,3564,Cascade High School,SEM1,110701,COMPUTER SCI II,A ,2,yes
4228,Cascade School District,3564,Cascade High School,SEM2,110701,COMP SCI 1 A/B,A-,1,yes
4228,Cascade School District,3564,Cascade High School,SEM2,110701,COMP SCI 1 A/B,A ,1,yes
4228,Cascade School District,3564,Cascade High School,SEM2,110701,COMPUTER SCI I,A-,1,yes
4228,Cascade School District,3564,Cascade High School,SEM2,110701,COMPUTER SCI I,A ,1,yes
4246,Wenatchee School District,2134,Wenatchee High School,SEM2,110801,ADV WEB DESIGN,A-,1,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,110201,AP Computer Science A,A ,4,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,110201,AP Computer Science A,B ,1,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,110201,AP Computer Science A,C ,2,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,110201,AP Computer Science A,C+,1,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,110201,AP Computer Science A,D ,1,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,110201,AP Computer Science A,A ,5,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,110201,AP Computer Science A,B ,3,yes
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,110201,AP Computer Science A,C ,1,yes
5323,Sequim School District,2471,Sequim Senior High,SEM1,110201,COMP PROG 1,A ,7,yes
5323,Sequim School District,2471,Sequim Senior High,SEM1,110201,COMP PROG 1,B ,1,yes
5323,Sequim School District,2471,Sequim Senior High,SEM1,110201,COMP PROG 1,C-,1,yes
5323,Sequim School District,2471,Sequim Senior High,SEM1,110201,COMP PROG 1,D ,2,yes
5323,Sequim School District,2471,Sequim Senior High,SEM1,110201,COMP PROG 1,F ,2,yes
5323,Sequim School District,2471,Sequim Senior High,SEM1,110201,COMP PROG 1,P ,1,yes
5323,Sequim School District,2471,Sequim Senior High,SEM2,110801,COMP PROG 2,A ,8,yes
5323,Sequim School District,2471,Sequim Senior High,SEM2,110801,COMP PROG 2,B+,1,yes
5323,Sequim School District,2471,Sequim Senior High,SEM2,110801,COMP PROG 2,P ,1,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI1,110103,COMPUTER SCI,A ,4,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI1,110103,COMPUTER SCI,B ,1,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI1,110103,COMPUTER SCI,C+,1,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI1,110103,COMPUTER SCI,D ,5,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI1,110103,COMPUTER SCI,F ,5,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI1,110103,COMPUTER SCI,W ,1,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI2,110103,INTRO COMP SCI,A ,2,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI2,110103,INTRO COMP SCI,C ,4,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI2,110103,INTRO COMP SCI,D ,4,yes
5402,Quillayute Valley School District,5071,Insight School of Washington,TRI2,110103,INTRO COMP SCI,F ,4,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,A-,4,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,A ,5,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,B ,2,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,B+,1,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,C ,3,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,C+,3,yes
6037,Vancouver School District,2179,Fort Vancouver High School,SEM2,110801,ADV WEB DESIGN,D ,2,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,A-,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,A ,8,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,B-,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,B ,2,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,C-,3,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,C ,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,D ,4,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,D+,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM1,110701,CS PYTHON CO I,F ,3,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,A ,7,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,B-,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,B ,2,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,B+,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,C-,4,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,C ,1,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,D+,3,yes
6037,Vancouver School District,3081,Hudson's Bay High School,SEM2,110701,CS PYTHON CO I,F ,4,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110201,IB Computer Science HL,A ,5,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110201,IB Computer Science SL,A-,1,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110201,IB Computer Science SL,A ,10,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110201,IB Computer Science SL,B-,1,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110201,IB Computer Science SL,B+,1,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110201,IB Computer Science SL,D ,3,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110701,CS PYTHON CO I,A-,3,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110701,CS PYTHON CO I,A ,9,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110701,CS PYTHON CO I,B-,7,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110701,CS PYTHON CO I,B ,6,yes
6037,Vancouver School District,3423,Columbia River High,SEM1,110701,CS PYTHON CO I,B+,2,yes
